Host,Dopant,Eseg,fcc_facet,cn,pauly_eneg_host,pauly_eneg_dopant,diff_pauly_eneg,CEb_host,CEb_dopant,diff_CEb,diff_CEb/cn,gordy_eneg_host,gordy_eneg_dopant,diff_gordy_eneg,r_host,r_dopant,diff_r,EA_host,EA_dopant,diff_EA,IP_host,IP_dopant,diff_IP,CEb_host/CN,CEb_dopant/CN,CEb_host/sqrtCN,CEb_dopant/sqrtCN,diff_CEb/sqrtCN,CEb_host*CN,CEb_dopant*CN,diff_CEb*CN,density_host,density_dopant,diff_density,lattice_const_host,lattice_const_dopant,diff_lattice_const,dipole_polar_host,dipole_polar_dopant,diff_dipole_polar
Rh,Tc,1.7,210,6,2.28,2.1,0.17999999999999972,-5.7,-6.09,0.3899999999999997,0.06499999999999995,0.0243999999999999,0.025390625,-0.000990625000000099,1.73,1.83,-0.10000000000000009,1.137,0.55,0.587,7.4589,7.119381,0.3395190000000001,-0.9500000000000001,-1.015,-2.3270152556440196,-2.486232088924926,0.1592168332809063,-34.2,-36.54,2.3399999999999963,12.41,11.5,0.9100000000000001,3.8,2.74,1.0599999999999996,66.0,79.0,-13.0
Rh,Ru,1.24,210,6,2.28,2.2,0.07999999999999963,-5.7,-6.88,1.1799999999999997,0.19666666666666663,0.0243999999999999,0.0231999999999999,0.0011999999999999997,1.73,1.78,-0.050000000000000044,1.137,1.05,0.08699999999999997,7.4589,7.3605,0.09839999999999982,-0.9500000000000001,-1.1466666666666667,-2.3270152556440196,-2.8087482383913778,0.4817329827473582,-34.2,-41.28,7.079999999999998,12.41,12.41,0.0,3.8,2.7,1.0999999999999996,66.0,72.0,-6.0
Rh,Pd,-0.252,210,6,2.28,2.2,0.07999999999999963,-5.7,-3.74,-1.96,-0.32666666666666666,0.0243999999999999,0.0541666666666666,-0.029766666666666698,1.73,1.69,0.040000000000000036,1.137,0.562,0.575,7.4589,8.33686,-0.8779599999999999,-0.9500000000000001,-0.6233333333333334,-2.3270152556440196,-1.5268486063348479,-0.8001666493091717,-34.2,-22.44,-11.760000000000002,12.41,12.02,0.39000000000000057,3.8,3.89,-0.0900000000000003,66.0,26.14,39.86
Rh,Ag,-1.08,210,6,2.28,1.93,0.34999999999999987,-5.7,-2.52,-3.18,-0.53,0.0243999999999999,0.026171875,-0.0017718750000000998,1.73,1.65,0.08000000000000007,1.137,1.30199999999999,-0.16499999999999004,7.4589,7.576234,-0.1173340000000005,-0.9500000000000001,-0.42,-2.3270152556440196,-1.0287856919689349,-1.2982295636750847,-34.2,-15.120000000000001,-19.080000000000002,12.41,10.5,1.9100000000000001,3.8,4.09,-0.29000000000000004,66.0,55.0,11.0
Rh,Hf,0.783,210,6,2.28,1.3,0.9799999999999998,-5.7,-6.48,0.7800000000000002,0.13000000000000003,0.0243999999999999,0.0184210526315789,0.005978947368421,1.73,2.08,-0.3500000000000001,1.137,0.0139999999999999,1.1230000000000002,7.4589,6.82507,0.6338299999999997,-0.9500000000000001,-1.08,-2.3270152556440196,-2.6454489222058326,0.31843366656181304,-34.2,-38.88,4.68,12.41,13.31,-0.9000000000000004,3.8,3.2,0.5999999999999996,66.0,103.0,-37.0
Rh,Ta,1.69,210,6,2.28,1.5,0.7799999999999998,-5.7,-8.58,2.88,0.48,0.0243999999999999,0.0202054794520548,0.004194520547945099,1.73,2.0,-0.27,1.137,0.322,0.815,7.4589,7.54957,-0.09067000000000025,-0.9500000000000001,-1.43,-2.3270152556440196,-3.502770332179945,1.1757550765359253,-34.2,-51.480000000000004,17.28,12.41,16.654,-4.244,3.8,3.31,0.48999999999999977,66.0,74.0,-8.0
Rh,W,2.05,210,6,2.28,1.7,0.5799999999999998,-5.7,-8.47,2.7700000000000005,0.4616666666666667,0.0243999999999999,0.0226277372262773,0.0017722627737226,1.73,1.93,-0.19999999999999996,1.137,0.81626,0.32074,7.4589,7.86403,-0.40512999999999977,-0.9500000000000001,-1.4116666666666668,-2.3270152556440196,-3.4578630202289204,1.1308477645849009,-34.2,-50.82000000000001,16.620000000000005,12.41,19.3,-6.890000000000001,3.8,3.16,0.6399999999999997,66.0,68.0,-2.0
Rh,Re,2.13,210,6,2.28,1.9,0.3799999999999999,-5.7,-7.79,2.09,0.34833333333333333,0.0243999999999999,0.0248091603053435,-0.0004091603053435998,1.73,1.88,-0.1499999999999999,1.137,0.15,0.987,7.4589,7.83352,-0.3746200000000002,-0.9500000000000001,-1.2983333333333333,-2.3270152556440196,-3.1802541827134934,0.8532389270694738,-34.2,-46.74,12.54,12.41,21.02,-8.61,3.8,2.76,1.04,66.0,62.0,4.0
Rh,Os,1.86,210,6,2.28,2.2,0.07999999999999963,-5.7,-8.3,2.6000000000000005,0.4333333333333334,0.0243999999999999,0.0263565891472867,-0.001956589147286799,1.73,1.85,-0.1200000000000001,1.137,1.1,0.03699999999999992,7.4589,8.43823,-0.9793300000000009,-0.9500000000000001,-1.3833333333333335,-2.3270152556440196,-3.388460810850064,1.0614455552060442,-34.2,-49.800000000000004,15.600000000000001,12.41,22.57,-10.16,3.8,2.74,1.0599999999999996,66.0,57.0,9.0
Rh,Ir,1.23,210,6,2.28,2.2,0.07999999999999963,-5.7,-7.19,1.4900000000000002,0.24833333333333338,0.0243999999999999,0.0290983606557376,-0.004698360655737699,1.73,1.8,-0.07000000000000006,1.137,1.5638,-0.42680000000000007,7.4589,8.96702,-1.50812,-0.9500000000000001,-1.1983333333333335,-2.3270152556440196,-2.9353052084351754,0.6082899527911558,-34.2,-43.14,8.939999999999998,12.41,22.42,-10.010000000000002,3.8,3.84,-0.040000000000000036,66.0,54.0,12.0
Rh,Pt,0.321,210,6,2.28,2.2,0.07999999999999963,-5.7,-5.42,-0.28000000000000025,-0.04666666666666671,0.0243999999999999,0.0260162601626016,-0.0016162601626017008,1.73,1.77,-0.040000000000000036,1.137,2.128,-0.9910000000000001,7.4589,8.95883,-1.4999300000000009,-0.9500000000000001,-0.9033333333333333,-2.3270152556440196,-2.2127057343141376,-0.11430952132988192,-34.2,-32.519999999999996,-1.6800000000000068,12.41,21.45,-9.04,3.8,3.92,-0.1200000000000001,66.0,48.0,18.0
Rh,Au,-1.15,210,6,2.28,2.4,-0.1200000000000001,-5.7,-3.03,-2.6700000000000004,-0.44500000000000006,0.0243999999999999,0.0270161290322581,-0.002616129032258198,1.73,1.74,-0.010000000000000009,1.137,2.30863,-1.17163,7.4589,9.225553,-1.7666529999999998,-0.9500000000000001,-0.505,-2.3270152556440196,-1.2369923201055049,-1.0900229355385147,-34.2,-18.18,-16.020000000000003,12.41,19.3,-6.890000000000001,3.8,4.08,-0.28000000000000025,66.0,36.0,30.0
Rh,Mn,0.256,210,6,2.28,1.55,0.7299999999999998,-5.7,-3.8,-1.9000000000000004,-0.3166666666666667,0.0243999999999999,0.0273109243697479,-0.0029109243697479983,1.73,1.61,0.11999999999999988,1.137,0.0,1.137,7.4589,7.434018,0.02488199999999985,-0.9500000000000001,-0.6333333333333333,-2.3270152556440196,-1.5513435037626795,-0.7756717518813401,-34.2,-22.799999999999997,-11.400000000000006,12.41,7.21,5.2,3.8,8.89,-5.090000000000001,66.0,68.0,-2.0
Pt,Mn,0.825,210,6,2.2,1.55,0.6500000000000001,-5.42,-3.8,-1.62,-0.27,0.0260162601626016,0.0273109243697479,-0.0012946642071462976,1.77,1.61,0.15999999999999992,2.128,0.0,2.128,8.95883,7.434018,1.5248120000000007,-0.9033333333333333,-0.6333333333333333,-2.2127057343141376,-1.5513435037626795,-0.6613622305514582,-32.519999999999996,-22.799999999999997,-9.719999999999999,21.45,7.21,14.239999999999998,3.92,8.89,-4.970000000000001,48.0,68.0,-20.0
Pd,Mn,0.324,210,6,2.2,1.55,0.6500000000000001,-3.74,-3.8,0.05999999999999961,0.009999999999999934,0.054166667,0.0273109243697479,0.026855742630252102,1.69,1.61,0.07999999999999985,0.562,0.0,0.562,8.33686,7.434018,0.9028419999999997,-0.6233333333333334,-0.6333333333333333,-1.5268486063348479,-1.5513435037626795,0.02449489742783162,-22.44,-22.799999999999997,0.3599999999999959,12.02,7.21,4.81,3.89,8.89,-5.0,26.14,68.0,-41.86
Ir,Mn,-0.611,210,6,2.2,1.55,0.6500000000000001,-7.19,-3.8,-3.3900000000000006,-0.5650000000000001,0.0290983606557376,0.0273109243697479,0.0017874362859897006,1.8,1.61,0.18999999999999995,1.5638,0.0,1.5638,8.96702,7.434018,1.5330019999999998,-1.1983333333333335,-0.6333333333333333,-2.9353052084351754,-1.5513435037626795,-1.383961704672496,-43.14,-22.799999999999997,-20.340000000000003,22.42,7.21,15.21,3.84,8.89,-5.050000000000001,54.0,68.0,-14.0
Pd,Mn,0.163,111,9,2.2,1.55,0.6500000000000001,-3.74,-3.8,0.05999999999999961,0.006666666666666623,0.054166667,0.0273109243697479,0.026855742630252102,1.69,1.61,0.07999999999999985,0.562,0.0,0.562,8.33686,7.434018,0.9028419999999997,-0.41555555555555557,-0.4222222222222222,-1.2466666666666668,-1.2666666666666666,0.019999999999999796,-33.660000000000004,-34.199999999999996,0.539999999999992,12.02,7.21,4.81,3.89,8.89,-5.0,26.14,68.0,-41.86
Pt,Mn,0.994,111,9,2.2,1.55,0.6500000000000001,-5.42,-3.8,-1.62,-0.18000000000000002,0.0260162601626016,0.0273109243697479,-0.0012946642071462976,1.77,1.61,0.15999999999999992,2.128,0.0,2.128,8.95883,7.434018,1.5248120000000007,-0.6022222222222222,-0.4222222222222222,-1.8066666666666666,-1.2666666666666666,-0.54,-48.78,-34.199999999999996,-14.580000000000005,21.45,7.21,14.239999999999998,3.92,8.89,-4.970000000000001,48.0,68.0,-20.0
Rh,Mn,0.562,111,9,2.28,1.55,0.7299999999999998,-5.7,-3.8,-1.9000000000000004,-0.21111111111111114,0.0243999999999999,0.0273109243697479,-0.0029109243697479983,1.73,1.61,0.11999999999999988,1.137,0.0,1.137,7.4589,7.434018,0.02488199999999985,-0.6333333333333333,-0.4222222222222222,-1.9000000000000001,-1.2666666666666666,-0.6333333333333335,-51.300000000000004,-34.199999999999996,-17.10000000000001,12.41,7.21,5.2,3.8,8.89,-5.090000000000001,66.0,68.0,-2.0
Ir,Mn,0.0837,111,9,2.2,1.55,0.6500000000000001,-7.19,-3.8,-3.3900000000000006,-0.3766666666666667,0.0290983606557376,0.0273109243697479,0.0017874362859897006,1.8,1.61,0.18999999999999995,1.5638,0.0,1.5638,8.96702,7.434018,1.5330019999999998,-0.798888888888889,-0.4222222222222222,-2.396666666666667,-1.2666666666666666,-1.1300000000000003,-64.71000000000001,-34.199999999999996,-30.510000000000012,22.42,7.21,15.21,3.84,8.89,-5.050000000000001,54.0,68.0,-14.0
Pd,Mn,0.173,100,8,2.2,1.55,0.6500000000000001,-3.74,-3.8,0.05999999999999961,0.007499999999999951,0.054166667,0.0273109243697479,0.026855742630252102,1.69,1.61,0.07999999999999985,0.562,0.0,0.562,8.33686,7.434018,0.9028419999999997,-0.4675,-0.475,-1.3222896808188438,-1.34350288425444,0.021213203435596295,-29.92,-30.4,0.4799999999999969,12.02,7.21,4.81,3.89,8.89,-5.0,26.14,68.0,-41.86
Pt,Mn,1.04,100,8,2.2,1.55,0.6500000000000001,-5.42,-3.8,-1.62,-0.2025,0.0260162601626016,0.0273109243697479,-0.0012946642071462976,1.77,1.61,0.15999999999999992,2.128,0.0,2.128,8.95883,7.434018,1.5248120000000007,-0.6775,-0.475,-1.9162593770155436,-1.34350288425444,-0.5727564927611035,-43.36,-30.4,-12.96,21.45,7.21,14.239999999999998,3.92,8.89,-4.970000000000001,48.0,68.0,-20.0
Rh,Mn,0.695,100,8,2.28,1.55,0.7299999999999998,-5.7,-3.8,-1.9000000000000004,-0.23750000000000004,0.0243999999999999,0.0273109243697479,-0.0029109243697479983,1.73,1.61,0.11999999999999988,1.137,0.0,1.137,7.4589,7.434018,0.02488199999999985,-0.7125,-0.475,-2.0152543263816605,-1.34350288425444,-0.6717514421272204,-45.6,-30.4,-15.200000000000003,12.41,7.21,5.2,3.8,8.89,-5.090000000000001,66.0,68.0,-2.0
Ir,Mn,0.224,100,8,2.2,1.55,0.6500000000000001,-7.19,-3.8,-3.3900000000000006,-0.42375000000000007,0.0290983606557376,0.0273109243697479,0.0017874362859897006,1.8,1.61,0.18999999999999995,1.5638,0.0,1.5638,8.96702,7.434018,1.5330019999999998,-0.89875,-0.475,-2.5420488783656383,-1.34350288425444,-1.1985459941111982,-57.52,-30.4,-27.120000000000005,22.42,7.21,15.21,3.84,8.89,-5.050000000000001,54.0,68.0,-14.0
Pd,Mn,0.187,110,7,2.2,1.55,0.6500000000000001,-3.74,-3.8,0.05999999999999961,0.008571428571428516,0.054166667,0.0273109243697479,0.026855742630252102,1.69,1.61,0.07999999999999985,0.562,0.0,0.562,8.33686,7.434018,0.9028419999999997,-0.5342857142857144,-0.5428571428571428,-1.41358712905451,-1.4362649974350634,0.022677868380553523,-26.18,-26.599999999999998,0.41999999999999815,12.02,7.21,4.81,3.89,8.89,-5.0,26.14,68.0,-41.86
Pt,Mn,0.52,110,7,2.2,1.55,0.6500000000000001,-5.42,-3.8,-1.62,-0.23142857142857146,0.0260162601626016,0.0273109243697479,-0.0012946642071462976,1.77,1.61,0.15999999999999992,2.128,0.0,2.128,8.95883,7.434018,1.5248120000000007,-0.7742857142857142,-0.5428571428571428,-2.0485674437100116,-1.4362649974350634,-0.6123024462749482,-37.94,-26.599999999999998,-11.34,21.45,7.21,14.239999999999998,3.92,8.89,-4.970000000000001,48.0,68.0,-20.0
Rh,Mn,0.221,110,7,2.28,1.55,0.7299999999999998,-5.7,-3.8,-1.9000000000000004,-0.27142857142857146,0.0243999999999999,0.0273109243697479,-0.0029109243697479983,1.73,1.61,0.11999999999999988,1.137,0.0,1.137,7.4589,7.434018,0.02488199999999985,-0.8142857142857143,-0.5428571428571428,-2.1543974961525953,-1.4362649974350634,-0.7181324987175319,-39.9,-26.599999999999998,-13.3,12.41,7.21,5.2,3.8,8.89,-5.090000000000001,66.0,68.0,-2.0
Ir,Mn,-0.402,110,7,2.2,1.55,0.6500000000000001,-7.19,-3.8,-3.3900000000000006,-0.4842857142857144,0.0290983606557376,0.0273109243697479,0.0017874362859897006,1.8,1.61,0.18999999999999995,1.5638,0.0,1.5638,8.96702,7.434018,1.5330019999999998,-1.0271428571428571,-0.5428571428571428,-2.717564560936344,-1.4362649974350634,-1.2812995635012805,-50.330000000000005,-26.599999999999998,-23.730000000000008,22.42,7.21,15.21,3.84,8.89,-5.050000000000001,54.0,68.0,-14.0
